"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Value","Flag Codes","Flags"
"USA","United States","909","9 years","2","Females","90","All population","2008","2008",1900220,,
"USA","United States","909","9 years","2","Females","90","All population","2009","2009",1918716,,
"USA","United States","909","9 years","2","Females","90","All population","2010","2010",1988454,,
"USA","United States","909","9 years","2","Females","90","All population","2011","2011",2009236,,
"USA","United States","909","9 years","2","Females","90","All population","2012","2012",1988281,,
"USA","United States","990000","Age unknown","1","Males","90","All population","2002","2002",0,"a","Not applicable"
"USA","United States","990000","Age unknown","1","Males","90","All population","2003","2003",0,"a","Not applicable"
"USA","United States","990000","Age unknown","1","Males","90","All population","2004","2004",0,"n","Negligable"
"USA","United States","990000","Age unknown","1","Males","90","All population","2005","2005",0,"n","Negligable"
"USA","United States","990000","Age unknown","1","Males","90","All population","2006","2006",0,"n","Negligable"
"USA","United States","990000","Age unknown","1","Males","90","All population","2007","2007",0,"n","Negligable"
"USA","United States","990000","Age unknown","1","Males","90","All population","2008","2008",0,"n","Negligable"
"USA","United States","990000","Age unknown","1","Males","90","All population","2009","2009",0,"a","Not applicable"
"USA","United States","990000","Age unknown","1","Males","90","All population","2010","2010",0,"a","Not applicable"
"USA","United States","990000","Age unknown","1","Males","90","All population","2011","2011",0,"a","Not applicable"
"USA","United States","990000","Age unknown","1","Males","90","All population","2012","2012",0,"n","Negligable"
"USA","United States","990000","Age unknown","2","Females","90","All population","2002","2002",0,"a","Not applicable"
"USA","United States","990000","Age unknown","2","Females","90","All population","2003","2003",0,"a","Not applicable"
"USA","United States","990000","Age unknown","2","Females","90","All population","2004","2004",0,"n","Negligable"
"USA","United States","990000","Age unknown","2","Females","90","All population","2005","2005",0,"n","Negligable"
"USA","United States","990000","Age unknown","2","Females","90","All population","2006","2006",0,"n","Negligable"
"USA","United States","990000","Age unknown","2","Females","90","All population","2007","2007",0,"n","Negligable"
"USA","United States","990000","Age unknown","2","Females","90","All population","2008","2008",0,"n","Negligable"
"USA","United States","990000","Age unknown","2","Females","90","All population","2009","2009",0,"a","Not applicable"
"USA","United States","990000","Age unknown","2","Females","90","All population","2010","2010",0,"a","Not applicable"
"USA","United States","990000","Age unknown","2","Females","90","All population","2011","2011",0,"a","Not applicable"
"USA","United States","990000","Age unknown","2","Females","90","All population","2012","2012",0,"n","Negligable"
"ARG","Argentina","1010","10 years","1","Males","90","All population","2002","2002",368169,,
"ARG","Argentina","1010","10 years","1","Males","90","All population","2003","2003",368169,,
"ARG","Argentina","1010","10 years","1","Males","90","All population","2010","2010",347068.8,,
"ARG","Argentina","1010","10 years","1","Males","90","All population","2011","2011",347068.8,,
"ARG","Argentina","1010","10 years","1","Males","90","All population","2012","2012",342679.8,,
"ARG","Argentina","1010","10 years","2","Females","90","All population","2002","2002",358287,,
"ARG","Argentina","1010","10 years","2","Females","90","All population","2003","2003",358287,,
"ARG","Argentina","1010","10 years","2","Females","90","All population","2010","2010",335860.4,,
"ARG","Argentina","1010","10 years","2","Females","90","All population","2011","2011",335860.4,,
"ARG","Argentina","1010","10 years","2","Females","90","All population","2012","2012",331507.8,,
"ARG","Argentina","1014","10-14 years","1","Males","90","All population","2002","2002",1738744,,
"ARG","Argentina","1014","10-14 years","1","Males","90","All population","2003","2003",1738744,,
"ARG","Argentina","1014","10-14 years","1","Males","90","All population","2010","2010",1735344,,
"ARG","Argentina","1014","10-14 years","1","Males","90","All population","2011","2011",1735344,,
"ARG","Argentina","1014","10-14 years","1","Males","90","All population","2012","2012",1713399,,
"ARG","Argentina","1014","10-14 years","2","Females","90","All population","2002","2002",1688456,,
"ARG","Argentina","1014","10-14 years","2","Females","90","All population","2003","2003",1688456,,
"ARG","Argentina","1014","10-14 years","2","Females","90","All population","2010","2010",1679302,,
"ARG","Argentina","1014","10-14 years","2","Females","90","All population","2011","2011",1679302,,
"ARG","Argentina","1014","10-14 years","2","Females","90","All population","2012","2012",1657539,,
"ARG","Argentina","1111","11 years","1","Males","90","All population","2002","2002",353021,,
"ARG","Argentina","1111","11 years","1","Males","90","All population","2003","2003",353021,,
"ARG","Argentina","1111","11 years","1","Males","90","All population","2010","2010",347068.8,,
"ARG","Argentina","1111","11 years","1","Males","90","All population","2011","2011",347068.8,,
"ARG","Argentina","1111","11 years","1","Males","90","All population","2012","2012",342679.8,,
"ARG","Argentina","1111","11 years","2","Females","90","All population","2002","2002",341116,,
"ARG","Argentina","1111","11 years","2","Females","90","All population","2003","2003",341116,,
"ARG","Argentina","1111","11 years","2","Females","90","All population","2010","2010",335860.4,,
"ARG","Argentina","1111","11 years","2","Females","90","All population","2011","2011",335860.4,,
"ARG","Argentina","1111","11 years","2","Females","90","All population","2012","2012",331507.8,,
"ARG","Argentina","1212","12 years","1","Males","90","All population","2002","2002",339512,,
"ARG","Argentina","1212","12 years","1","Males","90","All population","2003","2003",339512,,
"ARG","Argentina","1212","12 years","1","Males","90","All population","2010","2010",347068.8,,
"ARG","Argentina","1212","12 years","1","Males","90","All population","2011","2011",347068.8,,
